funding_rounds,time_to_first_funding,round_A,round_B,round_C,round_D,round_E,round_F,round_G,status,region,city,total_investment,Industry_Group,Founded_year
1.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,825000.0,9,2011
1.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,254,974,2000000.0,5,2003
1.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,350000.0,38,2013
1.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,770,1958,3400000.0,38,2010
4.0,4841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,936,3281,22088383.0,38,2000
1.0,776.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,110,336,0.0,38,2012
3.0,488.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,13600000.0,38,2011
3.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,586,1996,262934.0,38,2012
3.0,308.0,10000000.0,24000000.0,70000000.0,0.0,0.0,0.0,0.0,2,770,1795,104000000.0,24,2012
1.0,13.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,890,1334,8000000.0,35,2014
2.0,223.0,2600000.0,12000000.0,0.0,0.0,0.0,0.0,0.0,1,770,2784,14600000.0,38,2007
4.0,74.0,1200000.0,25125008.0,24720101.0,0.0,0.0,0.0,0.0,2,790,2783,51045109.0,5,2010
1.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,646,2468,0.0,22,2010
1.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,50000.0,23,2012
1.0,940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,706,1250000.0,24,2006
4.0,1080.0,0.0,0.0,25000000.0,80000000.0,0.0,0.0,0.0,2,815,2889,105000000.0,0,2008
1.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,786,2258,0.0,14,2011
1.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,3569,10000.0,15,2009
2.0,1390.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,748,511,8000000.0,23,2005
6.0,910.0,0.0,8000000.0,9000000.0,8000000.0,16000000.0,0.0,0.0,2,519,1784,41598000.0,38,2002
1.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,521,1797,50000000.0,26,2013
2.0,494.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,468,8000000.0,35,2011
1.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,31,2012
1.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,0.0,26,2012
1.0,446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,31,274,5000.0,38,2009
1.0,886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,408,2038,0.0,31,2005
2.0,2845.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,646,2079,50500000.0,22,2005
2.0,2344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,242,393,788585.0,31,2003
1.0,661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,346,0.0,38,2009
1.0,1466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,627,3402,720000.0,38,2008
3.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,788,2776,1541854.0,5,2010
1.0,4437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,72,3202,385000.0,21,1997
2.0,594.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,2,608,2104,11000000.0,38,2012
1.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,319,3569,300000.0,38,2012
1.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,5550000.0,22,2013
1.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,723,2517,475000.0,40,2013
1.0,1243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,567,1963,6500000.0,5,2007
1.0,2584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,904,3194,125000000.0,17,2007
1.0,1471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,720,2511,183000000.0,23,2008
1.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,400,2083,87000.0,31,2014
1.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,35000.0,23,2008
1.0,1248.0,0.0,0.0,11000000.0,0.0,0.0,0.0,0.0,2,495,1677,11000000.0,33,2002
1.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,807,2866,1000000.0,31,2012
4.0,689.0,5550000.0,7500000.0,13000000.0,0.0,0.0,0.0,0.0,2,720,2511,27600000.0,26,2006
1.0,388.0,62814000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,674,1785,62814000.0,22,2007
1.0,4889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,791,2791,0.0,38,1999
2.0,270.0,17000000.0,50000000.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,67000000.0,38,2012
2.0,1118.0,0.0,24000000.0,0.0,0.0,0.0,0.0,0.0,2,754,2658,27329746.0,22,2008
1.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,598,2054,370000.0,28,2013
1.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,0.0,38,2012
1.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,645,407,100000.0,14,2012
1.0,786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,521,1797,0.0,35,2005
1.0,715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,823,2928,4500000.0,26,2012
2.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,450000.0,38,2010
1.0,1487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,951,3150,10000000.0,14,2006
1.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,7,2014
4.0,444.0,40000000.0,0.0,100000000.0,50000000.0,104000000.0,0.0,0.0,2,190,3502,294000000.0,23,2007
1.0,1420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,38,2782,500000.0,26,2008
5.0,508.0,7200000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,2,190,605,12150000.0,38,2011
1.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,3010,0.0,22,2008
1.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,547,2013,500000.0,38,2014
4.0,1100.0,47000000.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0,790,2783,89400001.0,5,2007
3.0,66.0,55000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,468,75000000.0,22,2010
1.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,1400000.0,38,2013
1.0,2802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,720,2511,125000.0,24,2002
1.0,1342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,605,138000.0,38,2010
1.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,373,2172,100000.0,22,2013
2.0,8271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,915,3231,0.0,38,1986
2.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,241,812,200000.0,32,2009
1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,315,2493,100000.0,26,2000
2.0,493.0,2025000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,605,2025000.0,24,2011
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,757,1081,0.0,11,2005
2.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,752,2646,0.0,8,2011
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,691,2969,135000.0,8,2014
1.0,3789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,520,76,23000.0,26,2004
1.0,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,1500000.0,26,2012
1.0,6029.0,24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,83,223,24000000.0,14,1993
1.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,671,1746,1000000.0,39,2011
1.0,2930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,796,2818,202049.0,22,2006
1.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,547,365,500.0,41,2013
3.0,4841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,646,2269,2005038.0,5,1996
1.0,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,253,852,900620.0,18,2012
1.0,1894.0,0.0,0.0,15000000.0,0.0,0.0,0.0,0.0,2,127,396,15000000.0,1,2000
1.0,1549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,623,1675,250000.0,5,2010
1.0,436.0,5299700.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,3083,5299700.0,22,2004
2.0,2848.0,0.0,0.0,46000000.0,12000000.0,0.0,0.0,0.0,2,114,468,58000000.0,9,1999
1.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,9,2013
1.0,641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,0.0,38,2011
1.0,10257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,276,105769230.0,22,1983
2.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,7100000.0,22,2011
1.0,2714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,567,1963,13500000.0,24,1998
3.0,2552.0,2350000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,346,5850000.0,38,2006
3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,720,2511,910000.0,8,2012
2.0,399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,2000000.0,38,2013
2.0,1734.0,1710000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,682,2352,5710000.0,33,2001
2.0,376.0,5500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,601,439,5935000.0,8,2013
1.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,890,3138,1200000.0,22,2012
1.0,846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,373,2172,1555000.0,24,2009
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,135,431,100000.0,26,2013
1.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,156,456,0.0,22,2011
3.0,1359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,800,3106,11000000.0,7,2008
1.0,2822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,145,3388,0.0,31,2007
1.0,1677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,83,223,15000000.0,41,1999
2.0,1842.0,4000000.0,9500000.0,0.0,0.0,0.0,0.0,0.0,2,516,1770,13500000.0,1,2003
2.0,2760.0,0.0,12800000.0,23000000.0,0.0,0.0,0.0,0.0,0,955,3303,35800000.0,38,1999
1.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,890,1334,0.0,9,2013
1.0,134.0,2702490.0,0.0,0.0,0.0,0.0,0.0,0.0,2,535,1834,2702490.0,5,2013
2.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,605,2083,2100000.0,38,2012
1.0,-120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,190,605,500000.0,24,2010
1.0,4027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,195,623,0.0,31,1986
1.0,4361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,618,3486,250000.0,31,2002
2.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,879,2131,2800000.0,31,2013
1.0,4686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,807,235,5733000.0,31,1996
1.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,713,557,0.0,38,2012
1.0,2770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55,149,234483.0,38,2006
1.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,164744.0,7,2013
1.0,5770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,25000000.0,8,1996
1.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,215000.0,31,2012
2.0,1577.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,890,3138,2800000.0,23,2009
1.0,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,605,225000.0,8,2011
1.0,1254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,38,2782,2308463.0,22,2011
1.0,4506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,922,0.0,14,1995
2.0,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,770,2784,1000000.0,41,2011
1.0,10280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,674,1037,143500.0,22,1985
2.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,790,2783,1250000.0,38,2011
1.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55,149,0.0,7,2012
1.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,38,2782,0.0,31,2013
1.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,998,3569,0.0,38,2012
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,346,1020000.0,24,2010
1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,798,2831,40000.0,7,2013
2.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,280000.0,32,2008
1.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,38,1445,0.0,26,2012
1.0,917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,646,2401,0.0,38,2010
1.0,843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,608,2104,4000000.0,14,2012
1.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,770,2784,0.0,24,2011
2.0,753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,588,1887,1706750.0,38,2012
2.0,1059.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,2,177,569,12400000.0,38,2006
2.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,90,259,855906.0,31,2013
4.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,199,212,5300000.0,7,2005
1.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,264527.0,38,2013
2.0,952.0,0.0,18000000.0,14000000.0,0.0,0.0,0.0,0.0,2,770,2820,32000000.0,38,2009
1.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,752,2646,350000.0,33,2004
4.0,1043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,346,1750000.0,9,2007
1.0,2911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,217,731,0.0,17,2003
1.0,9958.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,36,204142.0,1,1984
1.0,1615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,639,454,0.0,23,2007
1.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50,135,0.0,9,2014
1.0,1778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,807,2866,0.0,18,2009
1.0,638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,38,47,686000.0,38,2011
3.0,355.0,7500000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,2,770,1958,18500003.0,5,2010
1.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,393,1388,0.0,31,2012
1.0,-305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,100000.0,38,2010
1.0,9194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55,149,10296959.0,22,1988
2.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,955,3358,1500000.0,26,2012
1.0,2757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,719,2511,682249.0,7,2004
4.0,1801.0,0.0,0.0,0.0,12000000.0,14400000.0,0.0,0.0,0,521,457,39450000.0,19,2000
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,3569,448000.0,38,2012
1.0,3334.0,10040000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,642,1235,10040000.0,34,1999
1.0,2276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,770,2784,300000.0,38,2005
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,3569,277900.0,22,2010
1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,72,96,35000.0,31,2000
3.0,3560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,403,1636,2400000.0,33,2003
1.0,522.0,15800000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,468,15800000.0,42,2010
6.0,1839.0,0.0,0.0,2048334.0,11790000.0,12500000.0,32000000.0,12500000.0,0,770,2794,71900834.0,23,1999
1.0,2051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,674,1037,7500000.0,38,2001
1.0,5375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,637,2142,13300000.0,38,1999
3.0,3051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,300,3296,4628086.0,22,2003
2.0,209.0,2000000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,1,739,865,5000000.0,38,2006
2.0,743.0,0.0,3000000.0,6500000.0,0.0,0.0,0.0,0.0,2,786,2771,9500000.0,25,2009
3.0,8887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,646,2693,49733850.0,5,1986
1.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,0.0,34,2013
1.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,404,770,5000.0,26,2013
2.0,4246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,521,3195,11215079.0,22,2000
1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,74,186,0.0,38,2011
1.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,800,3106,250000.0,7,2014
1.0,1696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,319,3569,0.0,24,2010
11.0,-140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50,135,81600000.0,14,2014
1.0,2606.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,1,700,2394,1100000.0,38,1998
2.0,449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,96300.0,12,2011
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,15000.0,8,2012
1.0,784.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,2,790,2783,6000000.0,38,2012
1.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,999,3571,57312.0,24,2008
1.0,688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,605,128048.0,8,2009
1.0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,915,3231,750000.0,8,2005
1.0,1178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,407,20,10000.0,19,2010
3.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,752,2646,975000.0,31,2012
1.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,811,2878,30676.0,38,2013
2.0,-1335.0,7700000.0,6250000.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,13950000.0,38,2011
1.0,2729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,7767995.0,25,2004
1.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,713,1964,0.0,1,2006
1.0,1913.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,904,2023,7000000.0,38,2001
1.0,2444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,253,852,4651033.0,1,2000
2.0,580.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,266,907,1400000.0,24,2009
1.0,3059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,136,432,1000000.0,5,2006
7.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,346,1796000.0,25,2012
2.0,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,519,1784,97464.0,14,2013
1.0,839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,241,812,30310.0,15,2012
2.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,750,1990,0.0,8,2013
2.0,1114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,1500000.0,34,2011
1.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,1729,18000.0,14,2013
1.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,20,23,16000.0,31,2012
1.0,2235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,998,3569,18000000.0,31,2000
1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2820,0.0,38,2012
1.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,713,2448,0.0,38,2014
2.0,171.0,19391496.0,0.0,0.0,0.0,0.0,0.0,0.0,0,770,473,19391496.0,14,2011
1.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,206,675,0.0,36,2010
1.0,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,915,3231,40000.0,38,2010
2.0,326.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,800,3106,7000000.0,24,2012
1.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,0.0,24,2006
1.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,250000.0,24,2003
2.0,2102.0,0.0,0.0,9000000.0,0.0,0.0,0.0,0.0,1,770,2784,13000000.0,38,2004
7.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,557,1852,753473.0,7,2011
1.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,770,2383,1500000.0,38,2012
1.0,3742.0,0.0,0.0,0.0,2450000.0,0.0,0.0,0.0,0,770,2787,2450000.0,1,2000
1.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,651,2086,4350000.0,35,2002
1.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,315,1363,2100000.0,5,2010
1.0,784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,346,535000.0,11,2011
2.0,1380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,924,3569,2000000.0,8,2010
1.0,1729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,646,881,22500.0,22,2006
2.0,4436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,190,1455,5440000.0,36,1997
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,195,623,2000000.0,22,2011
1.0,3507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,452,2355,0.0,34,2005
2.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,162,479,45084.0,31,2012
1.0,2854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,682,2352,21000000.0,1,2003
1.0,4130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,605,15000000.0,38,2000
1.0,5642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,114,3362,9200000.0,22,1998
1.0,-583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,796,2818,50000.0,0,2008
1.0,2786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,904,3194,8000000.0,23,2003
1.0,4003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,393,1388,200000.0,23,2001
1.0,1210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50,2415,354000.0,25,2007
2.0,1114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,301,1041,2840000.0,28,2007
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,190,605,0.0,19,2008
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,717,2465,300000.0,35,2009
1.0,1519.0,0.0,16000000.0,0.0,0.0,0.0,0.0,0.0,0,770,1061,16000000.0,38,2001
1.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,645,2187,0.0,7,2012
1.0,3444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,673,161,3000000.0,38,2001
1.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,25,2077,0.0,25,2014
4.0,-2520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,256,2043272.0,22,2010
1.0,2888.0,0.0,14000000.0,0.0,0.0,0.0,0.0,0.0,2,770,438,14000000.0,38,1998
2.0,7678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,238,350,3725500.0,25,1991
1.0,1507.0,0.0,0.0,5500000.0,0.0,0.0,0.0,0.0,0,38,47,5500000.0,23,2005
1.0,1641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,628,3569,5100000.0,5,2003
1.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,229,758,0.0,25,2014
4.0,760.0,1250000.0,5500000.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,8250000.0,33,2008
1.0,1167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,229,1939,510000.0,22,2007
2.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,998,3569,390000.0,24,2013
1.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,841,2749,500000.0,24,2007
1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,904,3194,0.0,26,2013
1.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,811,2878,6340407.0,31,2013
1.0,929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,190,605,50000.0,34,2011
2.0,6407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,393,1388,88950000.0,5,1989
1.0,1917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50,135,779570.0,26,2004
1.0,4469.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,229,758,500000.0,38,1993
1.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,393,1388,100000000.0,23,2013
1.0,3499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,55,149,0.0,9,2002
1.0,995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,786,2771,1500000.0,38,2012
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,770,2784,0.0,19,2011
